order,family,genus,species,model,GHMI_estimate,GHMI_se,GHMI_tval,GHMI_pval,adj_r2,dev_exp,dev_exp_diff_comp_null,sample_size,model_weight_comp_null,spatial_pval,delta_AIC
Coleoptera,Elateridae,Alaus,Alaus oculatus,offset,-26.979808464448713,38.1192754456226,-0.7077733810270237,0.4865172956919004,-0.1014741335312519,0.03070698946977483,0.0220712752861214,26,0.22183038163984056,0.8869933579757396,2.5100629514022614
Lepidoptera,Hesperiidae,Lerema,Lerema accius,duration,-87.83320792600453,45.37530557915282,-1.9357050449564028,0.07102944226621367,0.6369191812124896,0.770821645248658,-0.01401608251233688,26,0.9505608132357138,0.0065921919310577,0
Lepidoptera,Hesperiidae,Lerema,Lerema accius,onset,94.43878899912741,48.12378632967998,1.9624139370946172,0.06908632969094783,0.6765339831930122,0.8113259627821132,0.00824213888601788,26,0.4452290646144617,0.005448155761793361,0.4399327956915613
Lepidoptera,Hesperiidae,Lerema,Lerema accius,offset,4.762823936681331,18.44590926093045,0.2582048881032544,0.7986489659126192,-0.11451602372818548,0.019231338853602335,0.002970170028099954,26,0.18120280416676451,0.878122453871281,3.0164391200615057
Lepidoptera,Papilionidae,Protographium,Protographium marcellus,duration,-42.579581773135565,28.23969698288043,-1.5077917372466252,0.14796040701374497,0.5539218464574215,0.6589775374079354,0.03782496634079413,26,0.36202894792653934,0.0035157530735323572,1.133137468226579
Lepidoptera,Papilionidae,Protographium,Protographium marcellus,onset,80.60929774441519,27.440029745864194,2.9376534388256177,0.007831784907454486,0.5526820464857558,0.6220651840123251,-0.13825145050346088,26,0.9999856585173319,9.379194436940907e-4,0
Lepidoptera,Papilionidae,Protographium,Protographium marcellus,offset,34.74689925907704,37.868576228226296,0.9175655046987894,0.3699393200087743,0.47329513195291995,0.5847786674363002,-0.02851298386590806,26,0.43737191817364024,0.049420427835009384,0.5036698094159533
Lepidoptera,Hesperiidae,Urbanus,Urbanus proteus,duration,0.0627278246824952,24.090882996112086,0.0026037993166385205,0.9979543089780627,0.5476119624724917,0.7072539276161497,0.40902789360317493,26,6.228577200733053e-6,0.02014120388794477,23.972712802690467
Lepidoptera,Hesperiidae,Urbanus,Urbanus proteus,onset,-27.76015955699042,27.645008585734807,-1.0041653440221767,0.3328051135287121,0.6815574727997626,0.8264990401059162,0.03962467291888838,26,0.0070154389495629315,0.005653260547685002,9.905203663096017
Lepidoptera,Hesperiidae,Urbanus,Urbanus proteus,offset,-18.771979625203702,16.034214980735847,-1.1707451626261165,0.2542268504676323,-0.06740990057712382,0.060682198597432804,0.05852100572293408,26,0.3182321622955974,0.9545580800182383,1.5238159988915072
Coleoptera,Cerambycidae,Tetraopes,Tetraopes tetrophthalmus,duration,4.346116144328161,18.22336736061723,0.2384913862692914,0.8167523566481343,0.8645859508182501,0.9483409964953977,-7.030372563416876e-4,25,4.6956665900590124e-5,7.909618920938777e-4,19.932476851812623
Coleoptera,Cerambycidae,Tetraopes,Tetraopes tetrophthalmus,onset,-32.094579404587606,13.076802012659952,-2.45431408791814,0.034651922844040686,0.885784051758342,0.9537510722006669,0.018618225861775417,25,0.7623589648003886,2.985819518835364e-4,0
Coleoptera,Cerambycidae,Tetraopes,Tetraopes tetrophthalmus,offset,-25.939621036330237,10.834883503381064,-2.3940839814508097,0.026278038296435605,0.3677856305417557,0.45779115582057484,0.17421378927218417,25,0.6366411928843272,0.01544911522734882,0
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus pensylvanicus,duration,-11.202712635621758,22.450800090791613,-0.4989894609687717,0.6235150574121935,0.024288066853150547,0.15735963829206623,-0.005912977157752436,23,0.24476428289939578,0.19845037901556206,2.253468543595943
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus pensylvanicus,onset,11.947136875817334,14.697761409623638,0.8128541852635273,0.4263706232305272,0.06423768002769203,0.19186515495357132,0.02813477232148906,23,0.2206750524942248,0.1553804417964843,2.523473648523435
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus pensylvanicus,offset,12.925868761360631,13.945083776027017,0.9269122343733411,0.3680987783893671,0.32512510499278147,0.52170869320179,0.06823910844453335,23,0.057289359714771115,0.18980127402338964,5.601288946450609
Lepidoptera,Erebidae,Cisseps,Cisseps fulvicollis,duration,90.95217440725497,66.58073703478335,1.366043370167852,0.18972593806349666,0.024088819776285852,0.17048400484075033,0.09106037143784615,21,0.3415018545641229,0.7378534057503112,1.3132171903903895
Lepidoptera,Erebidae,Cisseps,Cisseps fulvicollis,onset,-86.34215211092594,75.72860192684539,-1.1401524643797512,0.2700327532380927,0.018713150648462684,0.16593110448316875,0.06342529922827796,21,0.2750718266488518,0.6059849153798706,1.938080654660041
Lepidoptera,Erebidae,Cisseps,Cisseps fulvicollis,offset,14.085556016594198,42.10426010864383,0.3345399249446137,0.7424294911523024,0.10133480115773408,0.2993167925930685,0.007957884557212913,21,0.09750552580949799,0.3869515900375943,4.450507032081276
Lepidoptera,Sphingidae,Darapsa,Darapsa myron,duration,-0.1492576418117581,41.22225435632945,-0.0036208025044326673,0.9971531754144941,0.2770538256651578,0.3855121792410806,-3.955588583570702e-6,21,0.14805211402089194,0.01603109719369572,3.4999220494415795
Lepidoptera,Sphingidae,Darapsa,Darapsa myron,onset,9.364954683965388,41.885046109854386,0.2235870687453314,0.8259907438184189,0.38249316998108884,0.5200940383391781,0.001842200857564924,21,0.10916745149145324,0.04106115310624214,4.198547035227932
Lepidoptera,Sphingidae,Darapsa,Darapsa myron,offset,10.850931147154837,20.74893860687799,0.5229631911657352,0.608002194029468,0.06736332226697095,0.23617880200936675,0.006573117828221148,21,0.16252774664668224,0.7740434927054721,3.279078794074252
Hymenoptera,Eumenidae,Polistes,Polistes fuscatus,duration,52.95648912637547,65.28927031942837,0.8111055441006669,0.4320262520793764,0.3052592798708763,0.5522053018728532,0.14570761698447193,21,0.001359209529584235,0.3192928873032557,13.19898368473389
Hymenoptera,Eumenidae,Polistes,Polistes fuscatus,onset,-16.332176485290272,58.973413707657556,-0.2769413445565824,0.7884819569579333,0.7396282398196348,0.8900299040365321,-0.015809480318500158,21,2.954888026689552e-4,0.016731666536312972,16.25316816439448
Hymenoptera,Eumenidae,Polistes,Polistes fuscatus,offset,9.178043836831593,37.25563725584621,0.24635315653851447,0.8083589344981656,0.1087397415194028,0.2424417835782068,0.00271900364818381,21,0.15276045390023063,0.09481810652443812,3.426224876207641
Hymenoptera,Scoliidae,Scolia,Scolia dubia,duration,25.268132346145237,35.340320467451136,0.7149944316271125,0.48589256862964036,0.26077695926686173,0.46052105731341975,-0.5155278891600468,21,1,0.23323290870472646,0
Hymenoptera,Scoliidae,Scolia,Scolia dubia,onset,6.419818794574481,18.928281010288,0.3391654419693551,0.7395616204284273,0.3724396196949079,0.5644479452902864,5.97080630698521e-4,21,0.042630076249151966,0.13780905047851189,6.223259685111373
Hymenoptera,Scoliidae,Scolia,Scolia dubia,offset,32.43998574630076,25.32477755372112,1.2809583688340893,0.218129732751135,0.041925549679218355,0.2189640029757335,0.07949540412577794,21,0.257272582579158,0.6735737479369303,2.1203859088878687
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus marginatus,duration,-33.89869990884573,14.473041613098255,-2.3421959816772064,0.03773070850476423,0.6101509538605032,0.7598459640239071,0.25732781860413734,20,4.450201448118394e-4,0.02179055092486165,15.433891776773805
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus marginatus,onset,10.718785879061127,16.380622410859946,0.6543576678719386,0.5251791664851311,0.5966811899103761,0.7443171003683114,0.004436986149712774,20,0.03402330389079406,0.01817560314190253,6.692188022854424
Coleoptera,Cantharidae,Chauliognathus,Chauliognathus marginatus,offset,-26.661888997211832,10.022233606912508,-2.660274150746463,0.024576402637140633,0.7570560087083037,0.8765735290972103,0.1345078455464237,20,0.011655730219699921,0.005571540572049394,8.88046632961894
Lepidoptera,Nymphalidae,Chlosyne,Chlosyne nycteis,duration,-9.728889004725561,38.65293869151958,-0.2516985599043229,0.80447845246765,0.12953503612789763,0.2669821251281503,0.0029027329295592263,20,0.14552967824215,0.08476469762205935,3.540203460525447
Lepidoptera,Nymphalidae,Chlosyne,Chlosyne nycteis,onset,39.70169476779621,36.065788792962515,1.1008131555282432,0.2872641229715049,-0.030409786634754132,0.13229312865047005,0.0657181049945326,20,0.2535912960642364,0.7266614377112657,2.15909882045176
Lepidoptera,Nymphalidae,Chlosyne,Chlosyne nycteis,offset,29.972798302418365,21.05701314846878,1.4234116724478525,0.17382457722878716,0.3608063388714743,0.4617341605980675,0.06815882757909192,20,0.3504615208229854,0.01985377662593385,1.234022323772308
Lepidoptera,Sphingidae,Hemaris,Hemaris diffinis,duration,13.844547152337494,62.88639032565928,0.22015172250534723,0.8285374110479464,0.13410429170613936,0.27082902641179485,0.0022085690639496725,20,0.1443927785247714,0.1081440499314556,3.558548404855202
Lepidoptera,Sphingidae,Hemaris,Hemaris diffinis,onset,37.70659286980877,49.03793420079661,0.7689270252578511,0.4531384397658067,-0.021319352188042595,0.13994748372355242,0.031778998332288755,20,0.19053461676731895,0.37206205544207716,2.8930802313680033
Lepidoptera,Sphingidae,Hemaris,Hemaris diffinis,offset,50.607871823451575,38.63274687725208,1.3099734270578296,0.209081254447686,0.2622995441655771,0.39148440275956814,0.032307662237407,20,0.45566313691424254,0.26589877931308986,0.3556289742905676
Lepidoptera,Noctuidae,Marimatha,Marimatha nigrofimbria,duration,51.53281607152194,51.909933854745034,0.9927351519214348,0.33937933856628255,0.3023831970500219,0.5337427286520676,0.1159200067075653,20,0.0028184082942521644,0.27319275148971706,11.737521201124707
Lepidoptera,Noctuidae,Marimatha,Marimatha nigrofimbria,onset,28.215263208462314,48.91293503812338,0.5768466600188881,0.5720707592353114,-0.041898847082693536,0.12264972823197606,-0.11284541452589417,20,0.7113073201733305,0.36993192899232624,0
Lepidoptera,Noctuidae,Marimatha,Marimatha nigrofimbria,offset,56.96984367094521,24.509602802355367,2.3243886949269705,0.03518967756772478,0.2442172554581692,0.4268888706982718,0.323106792320059,20,0.09159092578387669,0.3496564670633622,4.58872519226577
Lepidoptera,Lycaenidae,Strymon,Strymon melinus,duration,-82.0190154855137,51.536052187529826,-1.5914881331434199,0.1331135905030969,0.18198380214133214,0.3772767298373273,0.09249883077976856,20,0.32054027510461225,0.6825026580067222,1.502580056677516
Lepidoptera,Lycaenidae,Strymon,Strymon melinus,onset,80.97251436587459,35.24570228940469,2.297372703798158,0.03633857025562572,0.3269391983559776,0.46625811858775745,0.18886742329924533,20,0.6223237587733892,0.7237007857102575,0
Lepidoptera,Lycaenidae,Strymon,Strymon melinus,offset,-2.182262096269285,32.76154291841983,-0.0666104799063762,0.9477439445092009,-0.10980858574793895,0.095190596721933,-0.004071968544308302,20,0.13141395123528046,0.8512804809195816,3.7770287680473302
